work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_usd_adjusted,log_salary_usd,simplified_job_title,employee_region,company_region,cross_border_work,cross_region_work,is_remote,salary_quartile,experience_level_encoded,company_size_encoded
2022,Data Architect,Data Architecture and Modeling,USD,192564,192564.0,United States,Senior,Full-time,Remote,United States,M,199303.74,12.202585271704692,Data Architect,North America,North America,False,False,1,Very High,2,1
2022,Data Architect,Data Architecture and Modeling,USD,144854,144854.0,United States,Senior,Full-time,Remote,United States,M,149923.88999999998,11.917883044307452,Data Architect,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,230000,230000.0,United States,Senior,Full-time,Remote,United States,M,238049.99999999997,12.380236014622664,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,Remote,United States,M,155250.0,11.952791999795725,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Analytics Manager,Leadership and Management,USD,150260,150260.0,United States,Senior,Full-time,Remote,United States,M,155519.09999999998,11.954523832640485,Data Leadership,North America,North America,False,False,1,High,2,1
2022,Data Analytics Manager,Leadership and Management,USD,109280,109280.0,United States,Senior,Full-time,Remote,United States,M,113104.79999999999,11.63607010152195,Data Leadership,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,170000,170000.0,United States,Senior,Full-time,Remote,United States,M,175950.0,12.077955142749731,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,150000,150000.0,United States,Senior,Full-time,Remote,United States,M,155250.0,11.952791999795725,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Mid-level,Full-time,Remote,United States,M,165600.0,12.017330520933296,Data Scientist,North America,North America,False,False,1,High,1,1
2022,Data Scientist,Data Science and Research,USD,130000,130000.0,United States,Mid-level,Full-time,Remote,United States,M,134550.0,11.809691156155052,Data Scientist,North America,North America,False,False,1,Medium,1,1
2022,Data Analyst,Data Analysis,USD,67000,67000.0,Canada,Entry-level,Full-time,In-person,Canada,M,69345.0,11.146849325090436,Data Analyst,North America,North America,False,False,0,Low,0,1
2022,Data Analyst,Data Analysis,USD,52000,52000.0,Canada,Entry-level,Full-time,In-person,Canada,M,53819.99999999999,10.893400424280896,Data Analyst,North America,North America,False,False,0,Low,0,1
2022,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Senior,Full-time,Remote,United States,M,159390.0,11.979109308113099,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,126000,126000.0,United States,Senior,Full-time,Remote,United States,M,130409.99999999999,11.778438612650948,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,129000,129000.0,United States,Senior,Full-time,In-person,United States,M,133515.0,11.801969110061142,Data Analyst,North America,North America,False,False,0,Medium,2,1
2022,Data Analyst,Data Analysis,USD,99000,99000.0,United States,Senior,Full-time,In-person,United States,M,102464.99999999999,11.53727655583406,Data Analyst,North America,North America,False,False,0,Low,2,1
2022,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M,217349.99999999997,12.289264236416939,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M,217349.99999999997,12.289264236416939,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M,217349.99999999997,12.289264236416939,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,100000,100000.0,United States,Senior,Full-time,Remote,United States,M,103499.99999999999,11.547326891687561,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,69000,69000.0,United States,Senior,Full-time,Remote,United States,M,71415.0,11.176263210296728,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M,217349.99999999997,12.289264236416939,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,150075,150075.0,United States,Senior,Full-time,Remote,United States,M,155327.625,11.953291874837376,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,110925,110925.0,United States,Senior,Full-time,Remote,United States,M,114807.37499999999,11.651011002964443,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Senior,Full-time,Remote,United States,M,103499.99999999999,11.547326891687561,Data Engineer,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,25000,25000.0,United States,Senior,Full-time,Remote,United States,M,25874.999999999996,10.16103253056767,Data Engineer,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,126500,126500.0,United States,Senior,Full-time,Remote,United States,M,130927.49999999999,11.782399013867044,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,106260,106260.0,United States,Senior,Full-time,Remote,United States,M,109979.09999999999,11.608045626722266,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,220110,220110.0,United States,Senior,Full-time,Remote,United States,M,227813.84999999998,12.336284127093482,Data Engineer,North America,North America,False,False,1,Very High,2,1
2022,Data Engineer,Data Engineering,USD,160080,160080.0,United States,Senior,Full-time,Remote,United States,M,165682.8,12.017830395974947,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,105000,105000.0,United States,Senior,Full-time,Remote,United States,M,108674.99999999999,11.596117055856993,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,100000,100000.0,United States,Senior,Full-time,Remote,United States,M,103499.99999999999,11.547326891687561,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,170000,170000.0,United States,Senior,Full-time,Remote,United States,M,175950.0,12.077955142749731,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,135000,135000.0,United States,Senior,Full-time,Remote,United States,M,139725.0,11.847431484137898,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,230000,230000.0,United States,Senior,Full-time,Remote,United States,M,238049.99999999997,12.380236014622664,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,135000,135000.0,United States,Mid-level,Full-time,Remote,United States,M,139725.0,11.847431484137898,Data Analyst,North America,North America,False,False,1,Medium,1,1
2022,Data Analyst,Data Analysis,USD,50000,50000.0,United States,Mid-level,Full-time,Remote,United States,M,51749.99999999999,10.854179711127616,Data Analyst,North America,North America,False,False,1,Low,1,1
2022,Data Scientist,Data Science and Research,USD,220000,220000.0,United States,Senior,Full-time,Remote,United States,M,227699.99999999997,12.33578425205183,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,144900.0,11.883799128308773,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,GBP,140000,172386.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,178419.50999999998,12.091892854135116,Data Scientist,Europe,Europe,False,False,0,High,1,1
2022,Data Scientist,Data Science and Research,GBP,70000,86193.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,89209.75499999999,11.39874567357517,Data Scientist,Europe,Europe,False,False,0,Low,1,1
2022,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Senior,Full-time,Remote,United States,M,227699.99999999997,12.33578425205183,ML/AI Engineer,North America,North America,False,False,1,Very High,2,1
2022,Machine Learning Engineer,Machine Learning and AI,USD,120000,120000.0,United States,Senior,Full-time,Remote,United States,M,124199.99999999999,11.729648448481516,ML/AI Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,200000,200000.0,United States,Mid-level,Full-time,Remote,United States,M,206999.99999999997,12.240474072247506,Data Scientist,North America,North America,False,False,1,Very High,1,1
2022,Data Scientist,Data Science and Research,USD,120000,120000.0,United States,Mid-level,Full-time,Remote,United States,M,124199.99999999999,11.729648448481516,Data Scientist,North America,North America,False,False,1,Medium,1,1
2022,Machine Learning Engineer,Machine Learning and AI,USD,120000,120000.0,United Arab Emirates,Senior,Full-time,Remote,United Arab Emirates,S,124199.99999999999,11.729648448481516,ML/AI Engineer,Middle East,Middle East,False,False,1,Medium,2,0
2022,Machine Learning Engineer,Machine Learning and AI,USD,65000,65000.0,United Arab Emirates,Senior,Full-time,Remote,United Arab Emirates,S,67275.0,11.116543975595107,ML/AI Engineer,Middle East,Middle East,False,False,1,Low,2,0
2022,Data Engineer,Data Engineering,USD,324000,308257.5,United States,Executive,Full-time,Remote,United States,M,319046.51249999995,12.673092178348174,Data Engineer,North America,North America,False,False,1,Very High,3,1
2022,Data Engineer,Data Engineering,USD,216000,216000.0,United States,Executive,Full-time,Remote,United States,M,223559.99999999997,12.317435113383635,Data Engineer,North America,North America,False,False,1,Very High,3,1
2022,Data Engineer,Data Engineering,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M,217349.99999999997,12.289264236416939,Data Engineer,North America,North America,False,False,1,Very High,2,1
2022,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Senior,Full-time,Remote,United States,M,103499.99999999999,11.547326891687561,Data Engineer,North America,North America,False,False,1,Low,2,1
2022,Data Scientist,Data Science and Research,USD,185100,185100.0,United States,Senior,Full-time,Remote,United States,M,191578.49999999997,12.16305292527892,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,104890,104890.0,United States,Senior,Full-time,Remote,United States,M,108561.15,11.595068887672982,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,105000,105000.0,United States,Senior,Full-time,Remote,United States,M,108674.99999999999,11.596117055856993,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,80000,80000.0,United States,Senior,Full-time,Remote,United States,M,82800.0,11.32418334037335,Data Engineer,North America,North America,False,False,1,Low,2,1
2022,Machine Learning Developer,Machine Learning and AI,CAD,100000,76814.0,Canada,Mid-level,Full-time,Remote,Canada,M,79502.48999999999,11.283543620906656,ML/AI Engineer,North America,North America,False,False,1,Low,1,1
2020,Machine Learning Manager,Machine Learning and AI,CAD,157000,117104.0,Canada,Senior,Full-time,Hybrid,Canada,L,127526.256,11.756077551791831,ML/AI Leadership,North America,North America,False,False,0,Medium,2,2
2022,Director of Data Science,Data Science and Research,CAD,250000,192037.0,Canada,Executive,Full-time,Hybrid,Canada,L,198758.29499999998,12.199844767494719,Data Leadership,North America,North America,False,False,0,Very High,3,2
2022,Machine Learning Engineer,Machine Learning and AI,USD,120000,120000.0,United States,Mid-level,Full-time,Remote,United States,S,124199.99999999999,11.729648448481516,ML/AI Engineer,North America,North America,False,False,1,Medium,1,0
